trip_id,service_id,route_id,trip_headsign,direction_id,block_id
"1","8","0006","6 | Saint-Jacques Morinais","0","1049116"
"10097","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068150"
"10098","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070411"
"10099","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068380"
"101","8","0006","6 | Saint-Jacques Morinais","0","1049142"
"1010","28","0011","11 | ZI Sud-Est","1","1049230"
"10100","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067708"
"10101","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067928"
"10102","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068146"
"10103","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070407"
"10104","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068382"
"10105","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067710"
"10106","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067930"
"10107","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068148"
"10108","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070409"
"10109","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068381"
"1011","8","0011","11 | ZI Sud-Est","1","1048962"
"10110","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067709"
"10111","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067929"
"10112","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068147"
"10113","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070408"
"10114","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068386"
"10115","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067714"
"10116","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067934"
"10117","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068152"
"10118","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070413"
"10119","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068383"
"1012","13","0011","11 | ZI Sud-Est","1","1048432"
"10120","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067711"
"10121","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067931"
"10122","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068149"
"10123","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070410"
"10124","6","0091","91 | Bruz Pont-Réan","0","1068380"
"10125","11","0091","91 | Bruz Pont-Réan","0","1067708"
"10126","15","0091","91 | Bruz Pont-Réan","0","1067928"
"10127","19","0091","91 | Bruz Pont-Réan","0","1068146"
"10128","26","0091","91 | Bruz Pont-Réan","0","1070407"
"10129","6","0091","91 | Bruz Centre","1","1068386"
"1013","17","0011","11 | ZI Sud-Est","1","1047478"
"10130","11","0091","91 | Bruz Centre","1","1067714"
"10131","15","0091","91 | Bruz Centre","1","1067934"
"10132","19","0091","91 | Bruz Centre","1","1068152"
"10133","26","0091","91 | Bruz Centre","1","1070413"
"10134","6","0091","91 | Chartres Collège Pôle Sud","1","1068386"
"10135","11","0091","91 | Chartres Collège Pôle Sud","1","1067714"
"10136","15","0091","91 | Chartres Collège Pôle Sud","1","1067934"
"10137","19","0091","91 | Chartres Collège Pôle Sud","1","1068152"
"10138","26","0091","91 | Chartres Collège Pôle Sud","1","1070413"
"10139","6","0091","91 | Bruz Cicé Blossac","0","1068385"
"1014","21","0011","11 | ZI Sud-Est","1","1049769"
"10140","11","0091","91 | Bruz Cicé Blossac","0","1067713"
"10141","15","0091","91 | Bruz Cicé Blossac","0","1067933"
"10142","19","0091","91 | Bruz Cicé Blossac","0","1068151"
"10143","26","0091","91 | Bruz Cicé Blossac","0","1070412"
"10144","6","0091","91 | Bruz Cicé Blossac","0","1068384"
"10145","11","0091","91 | Bruz Cicé Blossac","0","1067712"
"10146","15","0091","91 | Bruz Cicé Blossac","0","1067932"
"10147","19","0091","91 | Bruz Cicé Blossac","0","1068150"
"10148","26","0091","91 | Bruz Cicé Blossac","0","1070411"
"10149","6","0091","91 | Bruz Pont-Réan","0","1068386"
"1015","28","0011","11 | ZI Sud-Est","1","1049226"
"10150","11","0091","91 | Bruz Pont-Réan","0","1067714"
"10151","15","0091","91 | Bruz Pont-Réan","0","1067934"
"10152","19","0091","91 | Bruz Pont-Réan","0","1068152"
"10153","26","0091","91 | Bruz Pont-Réan","0","1070413"
"10154","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068384"
"10155","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067712"
"10156","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067932"
"10157","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068150"
"10158","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070411"
"10159","6","0091","91 | Bruz Centre","1","1068381"
"1016","8","0011","11 | ZI Sud-Est","1","1048970"
"10160","11","0091","91 | Bruz Centre","1","1067709"
"10161","15","0091","91 | Bruz Centre","1","1067929"
"10162","19","0091","91 | Bruz Centre","1","1068147"
"10163","26","0091","91 | Bruz Centre","1","1070408"
"10164","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068385"
"10165","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067713"
"10166","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067933"
"10167","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068151"
"10168","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070412"
"10169","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068385"
"1017","13","0011","11 | ZI Sud-Est","1","1048440"
"10170","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067713"
"10171","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067933"
"10172","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068151"
"10173","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070412"
"10174","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068380"
"10175","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067708"
"10176","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067928"
"10177","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068146"
"10178","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070407"
"10179","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068383"
"1018","17","0011","11 | ZI Sud-Est","1","1047486"
"10180","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067711"
"10181","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067931"
"10182","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068149"
"10183","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070410"
"10184","6","0091","91 | Bruz Pont-Réan","0","1068386"
"10185","11","0091","91 | Bruz Pont-Réan","0","1067714"
"10186","15","0091","91 | Bruz Pont-Réan","0","1067934"
"10187","19","0091","91 | Bruz Pont-Réan","0","1068152"
"10188","26","0091","91 | Bruz Pont-Réan","0","1070413"
"10189","6","0091","91 | Bruz Cicé Blossac","0","1068383"
"1019","21","0011","11 | ZI Sud-Est","1","1049777"
"10190","11","0091","91 | Bruz Cicé Blossac","0","1067711"
"10191","15","0091","91 | Bruz Cicé Blossac","0","1067931"
"10192","19","0091","91 | Bruz Cicé Blossac","0","1068149"
"10193","26","0091","91 | Bruz Cicé Blossac","0","1070410"
"10194","6","0091","91 | Bruz Cicé Blossac","0","1068385"
"10195","11","0091","91 | Bruz Cicé Blossac","0","1067713"
"10196","15","0091","91 | Bruz Cicé Blossac","0","1067933"
"10197","19","0091","91 | Bruz Cicé Blossac","0","1068151"
"10198","26","0091","91 | Bruz Cicé Blossac","0","1070412"
"10199","6","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068385"
"102","13","0006","6 | Saint-Jacques Morinais","0","1048612"
"1020","28","0011","11 | ZI Sud-Est","1","1049234"
"10200","11","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067713"
"10201","15","0091","91 | Noyal-Châtillon-sur-Seiche","1","1067933"
"10202","19","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068151"
"10203","26","0091","91 | Noyal-Châtillon-sur-Seiche","1","1070412"
"10204","6","0091","91 | Bruz Lavoisier","1","1068388"
"10205","11","0091","91 | Bruz Lavoisier","1","1067716"
"10206","15","0091","91 | Bruz Lavoisier","1","1067936"
"10207","19","0091","91 | Bruz Lavoisier","1","1068153"
"10208","26","0091","91 | Bruz Lavoisier","1","1070415"
"10209","20","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068268"
"1021","8","0011","11 | ZI Sud-Est","1","1048960"
"10210","20","0091","91 | Bruz Pont-Réan","0","1068268"
"10211","7","0091","91 | Bruz Cicé Blossac","0","1068358"
"10212","12","0091","91 | Bruz Cicé Blossac","0","1067686"
"10213","16","0091","91 | Bruz Cicé Blossac","0","1067906"
"10214","27","0091","91 | Bruz Cicé Blossac","0","1070385"
"10215","20","0091","91 | Bruz Cicé Blossac","0","1068272"
"10216","20","0091","91 | Noyal-Châtillon-sur-Seiche","1","1068272"
"10217","20","0091","91 | Bruz Cicé Blossac","0","1068269"
"10218","20","0091","91 | Bruz Cicé Blossac","0","1068271"
"10219","6","0094","94 | Saint-Sulpice-la-Forêt","1","1068486"
"1022","13","0011","11 | ZI Sud-Est","1","1048430"
"10220","11","0094","94 | Saint-Sulpice-la-Forêt","1","1067814"
"10221","15","0094","94 | Saint-Sulpice-la-Forêt","1","1068034"
"10222","19","0094","94 | Saint-Sulpice-la-Forêt","1","1068247"
"10223","26","0094","94 | Saint-Sulpice-la-Forêt","1","1070511"
"10224","6","0094","94 | Saint-Sulpice-la-Forêt","1","1068486"
"10225","11","0094","94 | Saint-Sulpice-la-Forêt","1","1067814"
"10226","15","0094","94 | Saint-Sulpice-la-Forêt","1","1068034"
"10227","19","0094","94 | Saint-Sulpice-la-Forêt","1","1068247"
"10228","26","0094","94 | Saint-Sulpice-la-Forêt","1","1070511"
"10229","6","0094","94 | Saint-Sulpice-la-Forêt","1","1068486"
"1023","17","0011","11 | ZI Sud-Est","1","1047476"
"10230","11","0094","94 | Saint-Sulpice-la-Forêt","1","1067814"
"10231","15","0094","94 | Saint-Sulpice-la-Forêt","1","1068034"
"10232","19","0094","94 | Saint-Sulpice-la-Forêt","1","1068247"
"10233","26","0094","94 | Saint-Sulpice-la-Forêt","1","1070511"
"10234","6","0094","94 | Saint-Sulpice-la-Forêt","1","1068486"
"10235","11","0094","94 | Saint-Sulpice-la-Forêt","1","1067814"
"10236","15","0094","94 | Saint-Sulpice-la-Forêt","1","1068034"
"10237","19","0094","94 | Saint-Sulpice-la-Forêt","1","1068247"
"10238","26","0094","94 | Saint-Sulpice-la-Forêt","1","1070511"
"10239","6","0094","94 | Saint-Sulpice-la-Forêt","1","1068486"
"1024","21","0011","11 | ZI Sud-Est","1","1049767"
"10240","11","0094","94 | Saint-Sulpice-la-Forêt","1","1067814"
"10241","15","0094","94 | Saint-Sulpice-la-Forêt","1","1068034"
"10242","19","0094","94 | Saint-Sulpice-la-Forêt","1","1068247"
"10243","26","0094","94 | Saint-Sulpice-la-Forêt","1","1070511"
"10244","6","0094","94 | Saint-Sulpice-la-Forêt","1","1068486"
"10245","11","0094","94 | Saint-Sulpice-la-Forêt","1","1067814"
"10246","15","0094","94 | Saint-Sulpice-la-Forêt","1","1068034"
"10247","19","0094","94 | Saint-Sulpice-la-Forêt","1","1068247"
"10248","26","0094","94 | Saint-Sulpice-la-Forêt","1","1070511"
"10249","6","0094","94 | Saint-Sulpice-la-Forêt","1","1068486"
"1025","28","0011","11 | ZI Sud-Est","1","1049224"
"10250","11","0094","94 | Saint-Sulpice-la-Forêt","1","1067814"
"10251","15","0094","94 | Saint-Sulpice-la-Forêt","1","1068034"
"10252","19","0094","94 | Saint-Sulpice-la-Forêt","1","1068247"
"10253","26","0094","94 | Saint-Sulpice-la-Forêt","1","1070511"
"10254","6","0094","94 | Saint-Sulpice-la-Forêt","1","1068480"
"10255","11","0094","94 | Saint-Sulpice-la-Forêt","1","1067808"
"10256","15","0094","94 | Saint-Sulpice-la-Forêt","1","1068028"
"10257","19","0094","94 | Saint-Sulpice-la-Forêt","1","1068241"
"10258","26","0094","94 | Saint-Sulpice-la-Forêt","1","1070505"
"10259","6","0094","94 | Betton Centre","0","1068486"
"1026","8","0011","11 | ZI Sud-Est","1","1048963"
"10260","11","0094","94 | Betton Centre","0","1067814"
"10261","15","0094","94 | Betton Centre","0","1068034"
"10262","19","0094","94 | Betton Centre","0","1068247"
"10263","26","0094","94 | Betton Centre","0","1070511"
"10264","6","0094","94 | Betton Centre","0","1068486"
"10265","11","0094","94 | Betton Centre","0","1067814"
"10266","15","0094","94 | Betton Centre","0","1068034"
"10267","19","0094","94 | Betton Centre","0","1068247"
"10268","26","0094","94 | Betton Centre","0","1070511"
"10269","6","0094","94 | Betton Centre","0","1068486"
"1027","13","0011","11 | ZI Sud-Est","1","1048433"
"10270","11","0094","94 | Betton Centre","0","1067814"
"10271","15","0094","94 | Betton Centre","0","1068034"
"10272","19","0094","94 | Betton Centre","0","1068247"
"10273","26","0094","94 | Betton Centre","0","1070511"
"10274","6","0094","94 | Betton Centre","0","1068486"
"10275","11","0094","94 | Betton Centre","0","1067814"
"10276","15","0094","94 | Betton Centre","0","1068034"
"10277","19","0094","94 | Betton Centre","0","1068247"
"10278","26","0094","94 | Betton Centre","0","1070511"
"10279","6","0094","94 | Betton Centre","0","1068486"
"1028","17","0011","11 | ZI Sud-Est","1","1047479"
"10280","11","0094","94 | Betton Centre","0","1067814"
"10281","15","0094","94 | Betton Centre","0","1068034"
"10282","19","0094","94 | Betton Centre","0","1068247"
"10283","26","0094","94 | Betton Centre","0","1070511"
"10284","6","0094","94 | Betton Centre","0","1068486"
"10285","11","0094","94 | Betton Centre","0","1067814"
"10286","15","0094","94 | Betton Centre","0","1068034"
"10287","19","0094","94 | Betton Centre","0","1068247"
"10288","26","0094","94 | Betton Centre","0","1070511"
"10289","6","0094","94 | Betton Centre","0","1068486"
"1029","21","0011","11 | ZI Sud-Est","1","1049770"
"10290","11","0094","94 | Betton Centre","0","1067814"
"10291","15","0094","94 | Betton Centre","0","1068034"
"10292","19","0094","94 | Betton Centre","0","1068247"
"10293","26","0094","94 | Betton Centre","0","1070511"
"10294","6","0094","94 | Betton Centre","0","1068432"
"10295","11","0094","94 | Betton Centre","0","1067760"
"10296","15","0094","94 | Betton Centre","0","1067980"
"10297","19","0094","94 | Betton Centre","0","1068197"
"10298","26","0094","94 | Betton Centre","0","1070458"
"10299","6","0094","94 | Saint-Sulpice-la-Forêt","1","1068432"
"103","17","0006","6 | Saint-Jacques Morinais","0","1047684"
"1030","28","0011","11 | ZI Sud-Est","1","1049227"
"10300","11","0094","94 | Saint-Sulpice-la-Forêt","1","1067760"
"10301","15","0094","94 | Saint-Sulpice-la-Forêt","1","1067980"
"10302","19","0094","94 | Saint-Sulpice-la-Forêt","1","1068197"
"10303","26","0094","94 | Saint-Sulpice-la-Forêt","1","1070458"
"10304","24","0073","73 | Rennes La Poterie","1","1068753"
"10305","24","0073","73 | Rennes La Poterie","1","1068753"
"10306","24","0073","73 | Rennes La Poterie","1","1068753"
"10307","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10308","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10309","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"1031","8","0011","11 | ZI Sud-Est","1","1048965"
"10310","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10311","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10312","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10313","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10314","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10315","24","0073","73 | Saint-Armel Corps-Nuds","0","1068752"
"10316","24","0073","73 | Rennes La Poterie","1","1068753"
"10317","24","0073","73 | Rennes La Poterie","1","1068753"
"10318","24","0073","73 | Rennes La Poterie","1","1068753"
"10319","24","0073","73 | Rennes La Poterie","1","1068753"
"1032","13","0011","11 | ZI Sud-Est","1","1048435"
"10320","24","0073","73 | Rennes La Poterie","1","1068753"
"10321","24","0073","73 | Rennes La Poterie","1","1068752"
"10322","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10323","24","0073","73 | Rennes La Poterie","1","1068752"
"10324","24","0073","73 | Rennes La Poterie","1","1068752"
"10325","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10326","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10327","24","0073","73 | Saint-Armel Corps-Nuds","0","1068752"
"10328","24","0073","73 | Saint-Armel Corps-Nuds","0","1068752"
"10329","24","0073","73 | Saint-Armel Corps-Nuds","0","1068752"
"1033","17","0011","11 | ZI Sud-Est","1","1047481"
"10330","24","0073","73 | Saint-Armel Corps-Nuds","0","1068752"
"10331","24","0073","73 | Saint-Armel Corps-Nuds","0","1068752"
"10332","24","0073","73 | Rennes La Poterie","1","1068753"
"10333","24","0073","73 | Rennes La Poterie","1","1068753"
"10334","24","0073","73 | Rennes La Poterie","1","1068752"
"10335","24","0073","73 | Rennes La Poterie","1","1068752"
"10336","24","0073","73 | Rennes La Poterie","1","1068752"
"10337","24","0073","73 | Rennes La Poterie","1","1068753"
"10338","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10339","24","0073","73 | Saint-Armel Corps-Nuds","0","1068752"
"1034","21","0011","11 | ZI Sud-Est","1","1049772"
"10340","24","0073","73 | Rennes La Poterie","1","1068753"
"10341","24","0073","73 | Saint-Armel Corps-Nuds","0","1068753"
"10342","24","0073","73 | Rennes La Poterie","1","1068752"
"10343","2","0051","51 | Rennes Hoche","0","1063032"
"10344","3","0051","51 | Rennes Hoche","0","1076845"
"10345","4","0051","51 | Rennes Hoche","0","1064762"
"10346","2","0051","51 | Rennes Hoche","0","1063032"
"10347","3","0051","51 | Rennes Hoche","0","1076845"
"10348","4","0051","51 | Rennes Hoche","0","1064762"
"10349","2","0051","51 | Rennes Hoche","0","1063032"
"1035","28","0011","11 | ZI Sud-Est","1","1049229"
"10350","3","0051","51 | Rennes Hoche","0","1076845"
"10351","4","0051","51 | Rennes Hoche","0","1064762"
"10352","2","0051","51 | Rennes Hoche","0","1063032"
"10353","3","0051","51 | Rennes Hoche","0","1076845"
"10354","4","0051","51 | Rennes Hoche","0","1064762"
"10355","2","0051","51 | Rennes Hoche","0","1063032"
"10356","3","0051","51 | Rennes Hoche","0","1076845"
"10357","4","0051","51 | Rennes Hoche","0","1064762"
"10358","2","0051","51 | Rennes Hoche","0","1063032"
"10359","3","0051","51 | Rennes Hoche","0","1076845"
"1036","8","0011","11 | ZI Sud-Est","1","1048961"
"10360","4","0051","51 | Rennes Hoche","0","1064762"
"10361","2","0051","51 | Rennes Hoche","0","1063032"
"10362","3","0051","51 | Rennes Hoche","0","1076845"
"10363","4","0051","51 | Rennes Hoche","0","1064762"
"10364","2","0051","51 | Rennes Hoche","0","1063032"
"10365","3","0051","51 | Rennes Hoche","0","1076845"
"10366","4","0051","51 | Rennes Hoche","0","1064762"
"10367","2","0051","51 | Betton Champ Devant","1","1063032"
"10368","3","0051","51 | Betton Champ Devant","1","1076845"
"10369","4","0051","51 | Betton Champ Devant","1","1064762"
"1037","13","0011","11 | ZI Sud-Est","1","1048431"
"10370","2","0051","51 | Betton Champ Devant","1","1063032"
"10371","3","0051","51 | Betton Champ Devant","1","1076845"
"10372","4","0051","51 | Betton Champ Devant","1","1064762"
"10373","2","0051","51 | Betton Champ Devant","1","1063032"
"10374","3","0051","51 | Betton Champ Devant","1","1076845"
"10375","4","0051","51 | Betton Champ Devant","1","1064762"
"10376","2","0051","51 | Betton Champ Devant","1","1063032"
"10377","3","0051","51 | Betton Champ Devant","1","1076845"
"10378","4","0051","51 | Betton Champ Devant","1","1064762"
"10379","2","0051","51 | Betton Champ Devant","1","1063032"
"1038","17","0011","11 | ZI Sud-Est","1","1047477"
"10380","3","0051","51 | Betton Champ Devant","1","1076845"
"10381","4","0051","51 | Betton Champ Devant","1","1064762"
"10382","2","0051","51 | Betton Champ Devant","1","1063032"
"10383","3","0051","51 | Betton Champ Devant","1","1076845"
"10384","4","0051","51 | Betton Champ Devant","1","1064762"
"10385","2","0051","51 | Betton Champ Devant","1","1063032"
"10386","3","0051","51 | Betton Champ Devant","1","1076845"
"10387","4","0051","51 | Betton Champ Devant","1","1064762"
"10388","2","0051","51 | Betton Champ Devant","1","1063032"
"10389","3","0051","51 | Betton Champ Devant","1","1076845"
"1039","21","0011","11 | ZI Sud-Est","1","1049768"
"10390","4","0051","51 | Betton Champ Devant","1","1064762"
"10391","2","0051","51 | Rennes Hoche","0","1063032"
"10392","3","0051","51 | Rennes Hoche","0","1076845"
"10393","4","0051","51 | Rennes Hoche","0","1064762"
"10394","2","0051","51 | Betton Champ Devant","1","1063032"
"10395","3","0051","51 | Betton Champ Devant","1","1076845"
"10396","4","0051","51 | Betton Champ Devant","1","1064762"
"10397","2","0054","54 | Rennes Charles de Gaulle","1","1063003"
"10398","3","0054","54 | Rennes Charles de Gaulle","1","1076817"
"10399","4","0054","54 | Rennes Charles de Gaulle","1","1064734"
"104","21","0006","6 | Saint-Jacques Morinais","0","1049949"
"1040","28","0011","11 | ZI Sud-Est","1","1049225"
"10400","2","0054","54 | Le Rheu Mordelles Chavagne","0","1063003"
"10401","3","0054","54 | Le Rheu Mordelles Chavagne","0","1076817"
"10402","4","0054","54 | Le Rheu Mordelles Chavagne","0","1064734"
"10403","2","0054","54 | Le Rheu Mordelles Chavagne","0","1063003"
"10404","3","0054","54 | Le Rheu Mordelles Chavagne","0","1076817"
"10405","4","0054","54 | Le Rheu Mordelles Chavagne","0","1064734"
"10406","2","0054","54 | Le Rheu Mordelles Chavagne","0","1063003"
"10407","3","0054","54 | Le Rheu Mordelles Chavagne","0","1076817"
"10408","4","0054","54 | Le Rheu Mordelles Chavagne","0","1064734"
"10409","2","0054","54 | Le Rheu Mordelles Chavagne","0","1063003"
"1041","8","0011","11 | ZI Sud-Est","1","1048970"
"10410","3","0054","54 | Le Rheu Mordelles Chavagne","0","1076817"
"10411","4","0054","54 | Le Rheu Mordelles Chavagne","0","1064734"
"10412","2","0054","54 | Rennes Charles de Gaulle","1","1063003"
"10413","3","0054","54 | Rennes Charles de Gaulle","1","1076817"
"10414","4","0054","54 | Rennes Charles de Gaulle","1","1064734"
"10415","2","0054","54 | Rennes Charles de Gaulle","1","1063003"
"10416","3","0054","54 | Rennes Charles de Gaulle","1","1076817"
"10417","4","0054","54 | Rennes Charles de Gaulle","1","1064734"
"10418","2","0054","54 | Le Rheu Mordelles Chavagne","0","1063003"
"10419","3","0054","54 | Le Rheu Mordelles Chavagne","0","1076817"
"1042","13","0011","11 | ZI Sud-Est","1","1048440"
"10420","4","0054","54 | Le Rheu Mordelles Chavagne","0","1064734"
"10421","2","0054","54 | Rennes Charles de Gaulle","1","1063003"
"10422","3","0054","54 | Rennes Charles de Gaulle","1","1076817"
"10423","4","0054","54 | Rennes Charles de Gaulle","1","1064734"
"10424","2","0054","54 | Rennes Charles de Gaulle","1","1063003"
"10425","3","0054","54 | Rennes Charles de Gaulle","1","1076817"
"10426","4","0054","54 | Rennes Charles de Gaulle","1","1064734"
"10427","2","0054","54 | Le Rheu Mordelles Chavagne","0","1063003"
"10428","3","0054","54 | Le Rheu Mordelles Chavagne","0","1076817"
"10429","4","0054","54 | Le Rheu Mordelles Chavagne","0","1064734"
"1043","17","0011","11 | ZI Sud-Est","1","1047486"
"10430","2","0054","54 | Le Rheu Mordelles Le Verger","0","1063004"
"10431","3","0054","54 | Le Rheu Mordelles Le Verger","0","1076818"
"10432","4","0054","54 | Le Rheu Mordelles Le Verger","0","1064735"
"10433","2","0054","54 | Le Rheu Mordelles Le Verger","0","1063004"
"10434","3","0054","54 | Le Rheu Mordelles Le Verger","0","1076818"
"10435","4","0054","54 | Le Rheu Mordelles Le Verger","0","1064735"
"10436","2","0054","54 | Le Rheu Mordelles Le Verger","0","1063004"
"10437","3","0054","54 | Le Rheu Mordelles Le Verger","0","1076818"
"10438","4","0054","54 | Le Rheu Mordelles Le Verger","0","1064735"
"10439","2","0054","54 | Le Rheu Mordelles Le Verger","0","1063004"
"1044","21","0011","11 | ZI Sud-Est","1","1049777"
"10440","3","0054","54 | Le Rheu Mordelles Le Verger","0","1076818"
"10441","4","0054","54 | Le Rheu Mordelles Le Verger","0","1064735"
"10442","2","0054","54 | Rennes Charles de Gaulle","1","1063004"
"10443","3","0054","54 | Rennes Charles de Gaulle","1","1076818"
"10444","4","0054","54 | Rennes Charles de Gaulle","1","1064735"
"10445","2","0054","54 | Rennes Charles de Gaulle","1","1063004"
"10446","3","0054","54 | Rennes Charles de Gaulle","1","1076818"
"10447","4","0054","54 | Rennes Charles de Gaulle","1","1064735"
"10448","2","0054","54 | Rennes Charles de Gaulle","1","1063004"
"10449","3","0054","54 | Rennes Charles de Gaulle","1","1076818"
"1045","28","0011","11 | ZI Sud-Est","1","1049234"
"10450","4","0054","54 | Rennes Charles de Gaulle","1","1064735"
"10451","2","0054","54 | Rennes Charles de Gaulle","1","1063004"
"10452","3","0054","54 | Rennes Charles de Gaulle","1","1076818"
"10453","4","0054","54 | Rennes Charles de Gaulle","1","1064735"
"10454","2","0054","54 | Rennes Charles de Gaulle","1","1063004"
"10455","3","0054","54 | Rennes Charles de Gaulle","1","1076818"
"10456","4","0054","54 | Rennes Charles de Gaulle","1","1064735"
"10457","2","0054","54 | Le Rheu Mordelles Le Verger","0","1063004"
"10458","3","0054","54 | Le Rheu Mordelles Le Verger","0","1076818"
"10459","4","0054","54 | Le Rheu Mordelles Le Verger","0","1064735"
"1046","8","0011","11 | ZI Sud-Est","1","1048960"
"10460","2","0054","54 | Rennes Charles de Gaulle","1","1063004"
"10461","3","0054","54 | Rennes Charles de Gaulle","1","1076818"
"10462","4","0054","54 | Rennes Charles de Gaulle","1","1064735"
"10463","2","0054","54 | Le Rheu","0","1063005"
"10464","3","0054","54 | Le Rheu","0","1076819"
"10465","2","0054","54 | Le Rheu Cintré","0","1063006"
"10466","3","0054","54 | Le Rheu Cintré","0","1076820"
"10467","4","0054","54 | Le Rheu Cintré","0","1064737"
"10468","2","0054","54 | Le Rheu Cintré","0","1063007"
"10469","3","0054","54 | Le Rheu Cintré","0","1076821"
"1047","13","0011","11 | ZI Sud-Est","1","1048430"
"10470","4","0054","54 | Le Rheu Cintré","0","1064738"
"10471","2","0054","54 | Le Rheu Cintré","0","1063008"
"10472","3","0054","54 | Le Rheu Cintré","0","1076822"
"10473","4","0054","54 | Le Rheu Cintré","0","1064739"
"10474","2","0054","54 | Le Rheu","1","1063006"
"10475","3","0054","54 | Le Rheu","1","1076820"
"10476","4","0054","54 | Le Rheu","1","1064737"
"10477","2","0054","54 | Le Rheu","1","1063006"
"10478","3","0054","54 | Le Rheu","1","1076820"
"10479","4","0054","54 | Le Rheu","1","1064737"
"1048","17","0011","11 | ZI Sud-Est","1","1047476"
"10480","2","0054","54 | Le Rheu","1","1063007"
"10481","3","0054","54 | Le Rheu","1","1076821"
"10482","4","0054","54 | Le Rheu","1","1064738"
"10483","2","0054","54 | Le Rheu Cintré","0","1063006"
"10484","3","0054","54 | Le Rheu Cintré","0","1076820"
"10485","4","0054","54 | Le Rheu Cintré","0","1064737"
"10486","2","0054","54 | Le Rheu Cintré","0","1063006"
"10487","3","0054","54 | Le Rheu Cintré","0","1076820"
"10488","4","0054","54 | Le Rheu Cintré","0","1064737"
"10489","2","0054","54 | Le Rheu","1","1063006"
